	tokens	surprisal
1537	and	13.504131557575624
1538	said	14.399983220207272
1539	It	16.560059701065992
1540	is	16.298786197212337
1541	written	11.997326428785723
1542	Man	13.690919219824409
1543	shall	14.231307125386648
1544	not	9.647769292385517
1545	live	14.914638414292437
1546	by	10.004309867064043
1547	bread	15.54074725440796
1548	alone	10.755269762745133
1549	but	11.147012809935832
1550	by	14.601228522047943
1551	every	16.006366377444454
1552	word	16.64430734392991
1553	that	11.963891633570652
1554	proceedeth	32.20190561445914
1555	out	12.720241935935817
1556	of	18.058663981515796
1557	the	20.71694825462402
1558	mouth	15.222976205555554
1559	of	17.120158777568143
1560	God	11.25237050596944
1561	Then	11.956979894375994
1562	the	16.010831697828987
1563	devil	18.123456918163527
1564	taketh	49.879823798075904
1565	him	11.210291648336158
1566	up	11.683824828943392
1567	into	15.033963811640755
1568	the	19.147111933191425
1569	holy	10.709160054776339
1570	city	14.766313771489056
1571	and	13.780165605596336
1572	setteth	34.04030075145305
1573	him	10.631317838602152
1574	on	13.641677987091244
1575	a	20.310161197518024
1576	pinnacle	21.217864909405883
1577	of	21.028427153110403
1578	the	17.49174374906727
1579	temple	11.859325601449276
1580	And	12.764953862931185
1581	saith	24.676960206230213
1582	unto	18.03477779257521
1583	him	9.953194386482284
1584	If	18.446732580076784
1585	thou	19.58838182405772
1586	be	10.016528031222794
1587	the	16.326040660214225
1588	Son	16.954333811694106
1589	of	20.073159306614222
1590	God	10.977034551996825
1591	cast	13.953529241811735
1592	thyself	31.89329860910358
1593	down	13.350502376475815
1594	for	11.607382932666845
1595	it	7.964100139038671
1596	is	14.787232610098437
1597	written	12.76902337244532
1598	He	12.187817013521432
1599	shall	11.772739699147714
1600	give	17.35642077015185
1601	his	15.275350323571702
1602	angels	16.856002010458916
1603	charge	18.492194594861473
1604	concerning	17.990511515329995
1605	thee	20.138686346226837
1606	and	12.259748809806029
1607	in	15.170797367664266
1608	their	16.165635623137565
1609	hands	12.414796972929247
1610	they	12.644192299147093
1611	shall	12.844833111260618
1612	bear	16.348776480149926
1613	thee	19.882810640065447
1614	up	13.418649180417225
1615	lest	18.113067940344504
1616	at	13.829935431833
1617	any	14.278728988849625
1618	time	16.246525536614527
1619	thou	19.50979569916118
1620	dash	18.990545174206257
1621	thy	19.784873488534803
1622	foot	14.635554847159067
1623	against	14.428409127791822
1624	a	19.383166603606714
1625	stone	9.015276640200781
1626	Jesus	12.785479285608792
1627	said	13.891541745598825
1628	unto	18.584963360634667
1629	him	11.753028374973699
1630	It	18.650189794956205
1631	is	18.174034268215227
1632	written	13.653930533395933
1633	again	10.975783367966029
1634	Thou	17.041888778170122
1635	shalt	21.97507864838115
1636	not	9.259488460473623
1637	tempt	19.905156687744565
1638	the	18.41510744058553
1639	Lord	11.03169276606282
1640	thy	18.3845778041484
1641	God	13.301800546521164
1642	Again	17.141798789000294
1643	the	16.142060281299102
1644	devil	17.139185901293917
1645	taketh	56.76988320552856
1646	him	11.089369711657735
1647	up	12.517015820733967
1648	into	15.390703671916324
1649	an	10.316602047443826
1650	exceeding	17.435271114361026
1651	high	10.810745197845323
1652	mountain	9.786518832045264
1653	and	15.943013413837505
1654	sheweth	39.8659737052468
1655	him	9.307793280932946
1656	all	10.697195293917849
1657	the	21.96835701113169
1658	kingdoms	19.72812938292868
1659	of	18.537122215897373
1660	the	17.184826253445554
1661	world	15.76234086028608
1662	and	14.69442471276246
1663	the	18.07355378539901
1664	glory	16.31387546586428
1665	of	17.12385761732966
1666	them	12.732754530713308
1667	And	11.916397644220277
1668	saith	34.12815647603793
1669	unto	17.144527814331006
1670	him	11.012397340801687
1671	All	16.21313863967605
1672	these	11.607730405570276
1673	things	14.046072229452703
1674	will	13.213383977385913
1675	I	18.259663668654326
1676	give	16.841790197522883
1677	thee	19.394677271520237
1678	if	11.81412235712557
1679	thou	17.824253871046984
1680	wilt	31.83317726364548
1681	fall	15.91853801711981
1682	down	13.7709208366307
1683	and	19.552053637739068
1684	worship	13.065003155369265
1685	me	13.03213858224366
1686	Then	11.908017177758708
1687	saith	38.016715647072985
1688	Jesus	9.404774166373965
1689	None	None
1690	None	None
1691	None	None
1692	None	None
1693	None	None
1694	None	None
1695	None	None
1696	None	None
1697	None	None
1698	None	None
1699	None	None
1700	None	None
1701	None	None
1702	None	None
1703	None	None
1704	None	None
1705	None	None
1706	None	None
1707	None	None
1708	None	None
1709	None	None
1710	None	None
1711	None	None
1712	None	None
1713	None	None
1714	None	None
1715	None	None
1716	None	None
1717	None	None
1718	None	None
1719	None	None
1720	None	None
1721	None	None
1722	None	None
1723	None	None
1724	None	None
1725	None	None
1726	None	None
1727	None	None
1728	None	None
1729	None	None
1730	None	None
1731	None	None
1732	None	None
1733	None	None
1734	None	None
1735	None	None
1736	None	None
1737	None	None
1738	None	None
1739	None	None
1740	None	None
1741	None	None
1742	None	None
1743	None	None
1744	None	None
1745	None	None
1746	None	None
1747	None	None
1748	None	None
1749	None	None
1750	None	None
1751	None	None
1752	None	None
1753	None	None
1754	None	None
1755	None	None
1756	None	None
1757	None	None
1758	None	None
1759	None	None
1760	None	None
1761	None	None
1762	None	None
1763	None	None
1764	None	None
1765	None	None
1766	None	None
1767	None	None
1768	None	None
1769	None	None
1770	None	None
1771	None	None
1772	None	None
1773	None	None
1774	None	None
1775	None	None
1776	None	None
1777	None	None
1778	None	None
1779	None	None
1780	None	None
1781	None	None
1782	None	None
1783	None	None
1784	None	None
1785	None	None
1786	None	None
1787	None	None
1788	None	None
1789	None	None
1790	None	None
1791	None	None
1792	None	None
1793	None	None
1794	None	None
1795	None	None
1796	None	None
1797	None	None
1798	None	None
1799	None	None
1800	None	None
1801	None	None
1802	None	None
1803	None	None
1804	None	None
1805	None	None
1806	None	None
1807	None	None
1808	None	None
1809	None	None
1810	None	None
1811	None	None
1812	None	None
1813	None	None
1814	None	None
1815	None	None
1816	None	None
1817	None	None
1818	None	None
1819	None	None
1820	None	None
1821	None	None
1822	None	None
1823	None	None
1824	None	None
1825	None	None
1826	None	None
1827	None	None
1828	None	None
1829	None	None
1830	None	None
1831	None	None
1832	None	None
1833	None	None
1834	None	None
1835	None	None
1836	None	None
1837	None	None
1838	None	None
1839	None	None
1840	None	None
1841	None	None
1842	None	None
1843	None	None
1844	None	None
1845	None	None
1846	None	None
1847	None	None
1848	None	None
1849	None	None
1850	None	None
1851	None	None
1852	None	None
1853	None	None
1854	None	None
1855	None	None
1856	None	None
1857	None	None
1858	None	None
1859	None	None
1860	None	None
1861	None	None
1862	None	None
1863	None	None
1864	None	None
1865	None	None
1866	None	None
1867	None	None
1868	None	None
1869	None	None
1870	None	None
1871	None	None
1872	None	None
1873	None	None
1874	None	None
1875	None	None
1876	None	None
1877	None	None
1878	None	None
1879	None	None
1880	None	None
1881	None	None
1882	None	None
1883	None	None
1884	None	None
1885	None	None
1886	None	None
1887	None	None
1888	None	None
1889	None	None
1890	None	None
1891	None	None
1892	None	None
1893	None	None
1894	None	None
1895	None	None
1896	None	None
1897	None	None
1898	None	None
1899	None	None
1900	None	None
1901	None	None
1902	None	None
1903	None	None
1904	None	None
1905	None	None
1906	None	None
1907	None	None
1908	None	None
1909	None	None
1910	None	None
1911	None	None
1912	None	None
1913	None	None
1914	None	None
1915	None	None
1916	None	None
1917	None	None
1918	None	None
1919	None	None
1920	None	None
1921	None	None
1922	None	None
1923	None	None
1924	None	None
1925	None	None
1926	None	None
1927	None	None
1928	None	None
1929	None	None
1930	None	None
1931	None	None
1932	None	None
1933	None	None
1934	None	None
1935	None	None
1936	None	None
1937	None	None
1938	None	None
1939	None	None
1940	None	None
1941	None	None
1942	None	None
1943	None	None
1944	None	None
1945	None	None
1946	None	None
1947	None	None
1948	None	None
1949	None	None
1950	None	None
1951	None	None
1952	None	None
1953	None	None
1954	None	None
1955	None	None
1956	None	None
1957	None	None
1958	None	None
1959	None	None
1960	None	None
1961	None	None
1962	None	None
1963	None	None
1964	None	None
1965	None	None
1966	None	None
1967	None	None
1968	None	None
1969	None	None
1970	None	None
1971	None	None
1972	None	None
1973	None	None
1974	None	None
1975	None	None
1976	None	None
1977	None	None
1978	None	None
1979	None	None
1980	None	None
1981	None	None
1982	None	None
1983	None	None
1984	None	None
1985	None	None
1986	None	None
1987	None	None
1988	None	None
1989	None	None
1990	None	None
1991	None	None
1992	None	None
1993	None	None
1994	None	None
1995	None	None
1996	None	None
1997	None	None
1998	None	None
1999	None	None
2000	None	None
2001	None	None
2002	None	None
2003	None	None
2004	None	None
2005	None	None
2006	None	None
2007	None	None
2008	None	None
2009	None	None
2010	None	None
2011	None	None
2012	None	None
2013	None	None
2014	None	None
2015	None	None
2016	None	None
2017	None	None
2018	None	None
2019	None	None
2020	None	None
2021	None	None
2022	None	None
2023	None	None
2024	None	None
2025	None	None
2026	None	None
2027	None	None
2028	None	None
2029	None	None
2030	None	None
2031	None	None
2032	None	None
2033	None	None
2034	None	None
2035	None	None
2036	And	14.969167875071152
2037	seeing	12.584558140190307
2038	the	23.16044124733471
2039	multitudes	41.69689068805201
2040	he	18.40276022180142
2041	went	13.78134897002344
2042	up	13.381831851171402
2043	into	15.496664591577908
2044	a	20.37338224635544
2045	mountain	6.6743875171037805
2046	and	12.526336730478866
2047	when	11.7950654875989
2048	he	14.531031607595187
2049	was	15.233265576701866
2050	set	15.582003823391664
2051	his	17.92319907887669
2052	disciples	18.051862193409356
2053	came	13.931384559381682
2054	unto	22.115564594418466
2055	him	12.898677959840674
2056	And	12.090809789223663
2057	he	12.637025894401475
2058	opened	18.306311742128536
2059	his	15.099934845220687
2060	mouth	15.123771322228448
2061	and	15.21506288350828
2062	taught	18.467907134370424
2063	them	10.916397481920546
2064	saying	14.42454557939598
2065	Blessed	16.637637155483734
2066	are	12.951616567455192
2067	the	18.31424749402209
2068	poor	13.13699987448854
2069	in	19.01670861744217
2070	spirit	17.064784222905995
2071	for	12.512491866673937
2072	theirs	20.01911894473549
2073	is	15.050388412622889
2074	the	16.27933802320012
2075	kingdom	15.540039522213501
2076	of	15.987496851030652
2077	heaven	19.90027272756833
2078	Blessed	18.08628844139803
2079	are	15.743980970037233
2080	they	10.347453460794155
2081	that	11.631100607746243
2082	mourn	18.709084282479576
2083	for	15.691011813606433
2084	they	7.739850562053331
2085	shall	13.747559342136936
2086	be	11.13346322585007
2087	comforted	34.609289092094954
2088	Blessed	17.37247123631429
2089	are	12.00263210030871
2090	the	17.33668110849056
2091	meek	36.89598705863016
2092	for	10.949512112712064
2093	they	11.421946507754555
2094	shall	13.914525109478367
2095	inherit	17.178247715751873
2096	the	17.845752353705166
2097	earth	16.069619528280466
2098	Blessed	17.474989331692353
2099	are	13.448980739112848
2100	they	8.106250300248272
2101	which	13.92111593897287
2102	do	15.957270882644929
2103	hunger	16.93564650617935
2104	and	20.68005877794843
2105	thirst	21.57332139441625
2106	after	14.810834497219224
2107	righteousness	21.43421572845026
2108	for	10.48454810869975
2109	they	10.820784434790859
2110	shall	13.17911929989847
2111	be	11.2154744787131
2112	filled	15.76402757282306
2113	Blessed	17.675504082940538
2114	are	12.517610781197394
2115	the	15.603697041664958
2116	merciful	39.26660688944676
2117	for	11.63005114165028
2118	they	11.564477374041136
2119	shall	13.512716120577739
2120	obtain	17.596710700989206
2121	mercy	21.8047491598083
2122	Blessed	18.090892303353478
2123	are	13.829786860847188
2124	the	16.058567259918842
2125	pure	12.166586674189068
2126	in	22.641229832361162
2127	heart	18.438453915012698
2128	for	11.188255982885364
2129	they	11.529330949062569
2130	shall	13.42573794442593
2131	see	13.175046793265643
2132	God	10.557347014072858
2133	Blessed	18.103306550611862
2134	are	13.841347324888401
2135	the	13.881906469125664
2136	peacemakers	53.95031457463742
2137	for	11.92824829574012
2138	they	11.030510451261723
2139	shall	14.012634055801644
2140	be	10.859160090055152
2141	called	13.984252843640215
2142	the	14.028586078828566
2143	children	16.981007457850758
2144	of	20.307387797050744
2145	God	12.986502334564882
2146	Blessed	17.79928065848658
2147	are	14.001152916291895
2148	they	7.860934437660295
2149	which	15.721549407414525
2150	are	13.279928521731094
2151	persecuted	22.413000599497988
2152	for	11.701500649905936
2153	righteousness'	41.74403232663401
2154	sake	20.025343935306466
2155	for	11.420067348013806
2156	theirs	19.30049542964487
2157	is	14.828919432311814
2158	the	16.40450427143632
2159	kingdom	17.514666562431795
2160	of	24.6602562650749
2161	heaven	20.234088721471647
2162	Blessed	18.717573554908178
2163	are	13.553832181368868
2164	ye	17.985269813124024
2165	when	11.373860308512905
2166	men	14.643964118299584
2167	shall	16.104416767257934
2168	revile	35.11710860292287
2169	you	11.865176702964716
2170	and	13.66008599551
2171	persecute	55.4663041871202
2172	you	12.798089377995595
2173	and	11.921365581114317
2174	shall	12.072262630632094
2175	say	15.090990209147545
2176	all	9.773972272678037
2177	manner	21.934419023070514
2178	of	14.637076577759787
2179	evil	12.9836874900032
2180	against	14.849793299791365
2181	you	12.440910736617992
2182	falsely	15.4442347105815
2183	for	9.364580888492602
2184	my	16.681325630780105
2185	sake	18.599715970419147
2186	Rejoice	37.472888981548046
2187	and	18.06865100753621
2188	be	11.824773163869837
2189	exceeding	19.643199209800883
2190	glad	20.464997952416557
2191	for	10.640822174069532
2192	great	12.984772980938018
2193	is	13.064968793187287
2194	your	14.782416307607091
2195	reward	16.279722232092553
2196	in	19.745574106692636
2197	heaven	20.079559364754648
2198	for	7.8599925192666635
2199	so	10.947892861177166
2200	persecuted	20.529278948824437
2201	they	17.390891391965756
2202	the	20.383863672091078
2203	prophets	18.999505806513785
